Name;Link
André_Rebouças;https://en.wikipedia.org/wiki/André_Rebouças
Liam_Rector;https://en.wikipedia.org/wiki/Liam_Rector
Kirk_Reeves;https://en.wikipedia.org/wiki/Kirk_Reeves
David_Reimer;https://en.wikipedia.org/wiki/David_Reimer
Carlos_Roberto_Reina;https://en.wikipedia.org/wiki/Carlos_Roberto_Reina
Tadeusz_Rejtan;https://en.wikipedia.org/wiki/Tadeusz_Rejtan
William_Relling_Jr.;https://en.wikipedia.org/wiki/William_Relling_Jr.
Ren_Hang_(photographer);https://en.wikipedia.org/wiki/Ren_Hang_(photographer)
The_Renegade_(wrestler);https://en.wikipedia.org/wiki/The_Renegade_(wrestler)
Guy_Revell;https://en.wikipedia.org/wiki/Guy_Revell
Angelo_Reyes;https://en.wikipedia.org/wiki/Angelo_Reyes
Lynn_Reynolds;https://en.wikipedia.org/wiki/Lynn_Reynolds
Thomas_Reynolds_(governor);https://en.wikipedia.org/wiki/Thomas_Reynolds_(governor)
Thomas_Caute_Reynolds;https://en.wikipedia.org/wiki/Thomas_Caute_Reynolds
Sid_Ahmed_Rezala;https://en.wikipedia.org/wiki/Sid_Ahmed_Rezala
Cale_Young_Rice;https://en.wikipedia.org/wiki/Cale_Young_Rice
Arthur_Charles_Jeston_Richardson;https://en.wikipedia.org/wiki/Arthur_Charles_Jeston_Richardson
Jacques_Rigaut;https://en.wikipedia.org/wiki/Jacques_Rigaut
Johnny_Ringo;https://en.wikipedia.org/wiki/Johnny_Ringo
Malachi_Ritscher;https://en.wikipedia.org/wiki/Malachi_Ritscher
Roger-Arnould_Rivière;https://en.wikipedia.org/wiki/Roger-Arnould_Rivière
John_Robarts;https://en.wikipedia.org/wiki/John_Robarts
Silas_Robbins;https://en.wikipedia.org/wiki/Silas_Robbins
Johan_Robeck;https://en.wikipedia.org/wiki/Johan_Robeck
William_Tindal_Robertson;https://en.wikipedia.org/wiki/William_Tindal_Robertson
Bill_Robinzine;https://en.wikipedia.org/wiki/Bill_Robinzine
Charles_Rocket;https://en.wikipedia.org/wiki/Charles_Rocket
Rockin'_Rebel;https://en.wikipedia.org/wiki/Rockin'_Rebel
Suicide_of_Jamey_Rodemeyer;https://en.wikipedia.org/wiki/Suicide_of_Jamey_Rodemeyer
Elliot_Rodger;https://en.wikipedia.org/wiki/Elliot_Rodger
William_C._Rodgers;https://en.wikipedia.org/wiki/William_C._Rodgers
Peter_Roebuck;https://en.wikipedia.org/wiki/Peter_Roebuck
Wally_Roettger;https://en.wikipedia.org/wiki/Wally_Roettger
Will_Rogers_Jr.;https://en.wikipedia.org/wiki/Will_Rogers_Jr.
Roh_Moo-hyun;https://en.wikipedia.org/wiki/Roh_Moo-hyun
Jean-Marie_Roland_de_la_Platière;https://en.wikipedia.org/wiki/Jean-Marie_Roland_de_la_Platière
Jesús_Rollán;https://en.wikipedia.org/wiki/Jesús_Rollán
Francisco_Romão;https://en.wikipedia.org/wiki/Francisco_Romão
Samuel_Romilly;https://en.wikipedia.org/wiki/Samuel_Romilly
Michael_Roof;https://en.wikipedia.org/wiki/Michael_Roof
Enrico_Rosenbaum;https://en.wikipedia.org/wiki/Enrico_Rosenbaum
Rodrigo_Rosenberg_Marzano;https://en.wikipedia.org/wiki/Rodrigo_Rosenberg_Marzano
Edgar_Rosenberg;https://en.wikipedia.org/wiki/Edgar_Rosenberg
Frank_Rosolino;https://en.wikipedia.org/wiki/Frank_Rosolino
Clinton_Rossiter;https://en.wikipedia.org/wiki/Clinton_Rossiter
Suicide_of_Terry_Rossland;https://en.wikipedia.org/wiki/Suicide_of_Terry_Rossland
Richard_Rosson;https://en.wikipedia.org/wiki/Richard_Rosson
Mark_Rothko;https://en.wikipedia.org/wiki/Mark_Rothko
Berton_Roueché;https://en.wikipedia.org/wiki/Berton_Roueché
Raymond_Roussel;https://en.wikipedia.org/wiki/Raymond_Roussel
Jacques_Roux;https://en.wikipedia.org/wiki/Jacques_Roux
Death_of_Conrad_Roy;https://en.wikipedia.org/wiki/Death_of_Conrad_Roy
Himanshu_Roy;https://en.wikipedia.org/wiki/Himanshu_Roy
Dave_Rubinstein;https://en.wikipedia.org/wiki/Dave_Rubinstein
Rudolf,_Crown_Prince_of_Austria;https://en.wikipedia.org/wiki/Rudolf,_Crown_Prince_of_Austria
Edmund_Ruffin;https://en.wikipedia.org/wiki/Edmund_Ruffin
Philippe_Rühl;https://en.wikipedia.org/wiki/Philippe_Rühl
Joel_Rundell;https://en.wikipedia.org/wiki/Joel_Rundell
Michael_Ruppert;https://en.wikipedia.org/wiki/Michael_Ruppert
Thomas_Jefferson_Rusk;https://en.wikipedia.org/wiki/Thomas_Jefferson_Rusk
Jakub_Jan_Ryba;https://en.wikipedia.org/wiki/Jakub_Jan_Ryba
Mário_de_Sá-Carneiro;https://en.wikipedia.org/wiki/Mário_de_Sá-Carneiro
Matti_Juhani_Saari;https://en.wikipedia.org/wiki/Matti_Juhani_Saari
Theodore_B._Sachs;https://en.wikipedia.org/wiki/Theodore_B._Sachs
Charles_Sacré;https://en.wikipedia.org/wiki/Charles_Sacré
John_Sadleir;https://en.wikipedia.org/wiki/John_Sadleir
Latif_Safarov;https://en.wikipedia.org/wiki/Latif_Safarov
Ramón_Sagredo;https://en.wikipedia.org/wiki/Ramón_Sagredo
Saigō_Takamori;https://en.wikipedia.org/wiki/Saigō_Takamori
Yoshitsugu_Saitō;https://en.wikipedia.org/wiki/Yoshitsugu_Saitō
Rashaan_Salaam;https://en.wikipedia.org/wiki/Rashaan_Salaam
Emilio_Salgari;https://en.wikipedia.org/wiki/Emilio_Salgari
Yassin_Salhi;https://en.wikipedia.org/wiki/Yassin_Salhi
Charles_Sallier;https://en.wikipedia.org/wiki/Charles_Sallier
John_Salvi;https://en.wikipedia.org/wiki/John_Salvi
Ananda_Samarakoon;https://en.wikipedia.org/wiki/Ananda_Samarakoon
Ramón_Sampedro;https://en.wikipedia.org/wiki/Ramón_Sampedro
Samson;https://en.wikipedia.org/wiki/Samson
Thomas_Parker_Sanborn;https://en.wikipedia.org/wiki/Thomas_Parker_Sanborn
Steve_Sanders_(musician);https://en.wikipedia.org/wiki/Steve_Sanders_(musician)
Santino_William_Legan;https://en.wikipedia.org/wiki/Santino_William_Legan
Alberto_Santos-Dumont;https://en.wikipedia.org/wiki/Alberto_Santos-Dumont
Sassa_Narimasa;https://en.wikipedia.org/wiki/Sassa_Narimasa
Drake_Sather;https://en.wikipedia.org/wiki/Drake_Sather
Jiro_Sato;https://en.wikipedia.org/wiki/Jiro_Sato
Herbert_L._Satterlee;https://en.wikipedia.org/wiki/Herbert_L._Satterlee
Saul;https://en.wikipedia.org/wiki/Saul
John_Monk_Saunders;https://en.wikipedia.org/wiki/John_Monk_Saunders
Alexander_Saxton;https://en.wikipedia.org/wiki/Alexander_Saxton
Igor_Sazonov;https://en.wikipedia.org/wiki/Igor_Sazonov
Petrus_Schaesberg;https://en.wikipedia.org/wiki/Petrus_Schaesberg
Eugen_Schauman;https://en.wikipedia.org/wiki/Eugen_Schauman
Gerhard_Schedl;https://en.wikipedia.org/wiki/Gerhard_Schedl
Stephen_Scherer;https://en.wikipedia.org/wiki/Stephen_Scherer
Gerard_Scheurleer;https://en.wikipedia.org/wiki/Gerard_Scheurleer
Rudolf_Schlesinger;https://en.wikipedia.org/wiki/Rudolf_Schlesinger
Hans_Schleif;https://en.wikipedia.org/wiki/Hans_Schleif
David_Hans_Schmidt;https://en.wikipedia.org/wiki/David_Hans_Schmidt
Bill_Schmitz;https://en.wikipedia.org/wiki/Bill_Schmitz
Henry_Schoellkopf;https://en.wikipedia.org/wiki/Henry_Schoellkopf
Ingo_Schwichtenberg;https://en.wikipedia.org/wiki/Ingo_Schwichtenberg
Lorenz_Schwietz;https://en.wikipedia.org/wiki/Lorenz_Schwietz
Tony_Scott;https://en.wikipedia.org/wiki/Tony_Scott
William_Scotton;https://en.wikipedia.org/wiki/William_Scotton
Marcus_Scribonius_Libo;https://en.wikipedia.org/wiki/Marcus_Scribonius_Libo
William_Seabrook;https://en.wikipedia.org/wiki/William_Seabrook
Junior_Seau;https://en.wikipedia.org/wiki/Junior_Seau
Lucien_Sebag;https://en.wikipedia.org/wiki/Lucien_Sebag
Kensaku_Segoe;https://en.wikipedia.org/wiki/Kensaku_Segoe
Rin_Seikō;https://en.wikipedia.org/wiki/Rin_Seikō
Isidor_Seiss;https://en.wikipedia.org/wiki/Isidor_Seiss
Sen_no_Rikyū;https://en.wikipedia.org/wiki/Sen_no_Rikyū
Seneca_the_Younger;https://en.wikipedia.org/wiki/Seneca_the_Younger
Rezső_Seress;https://en.wikipedia.org/wiki/Rezső_Seress
Gaius_Servilius_Glaucia;https://en.wikipedia.org/wiki/Gaius_Servilius_Glaucia
Del_Shannon;https://en.wikipedia.org/wiki/Del_Shannon
James_Royce_Shannon;https://en.wikipedia.org/wiki/James_Royce_Shannon
Herzekiah_Andrew_Shanu;https://en.wikipedia.org/wiki/Herzekiah_Andrew_Shanu
Pete_Shaughnessy;https://en.wikipedia.org/wiki/Pete_Shaughnessy
H._James_Shea_Jr.;https://en.wikipedia.org/wiki/H._James_Shea_Jr.
Marwan_al-Shehhi;https://en.wikipedia.org/wiki/Marwan_al-Shehhi
Mohand_al-Shehri;https://en.wikipedia.org/wiki/Mohand_al-Shehri
Wail_al-Shehri;https://en.wikipedia.org/wiki/Wail_al-Shehri
Waleed_al-Shehri;https://en.wikipedia.org/wiki/Waleed_al-Shehri
Ronnie_Shelton;https://en.wikipedia.org/wiki/Ronnie_Shelton
Mark_Shepherd_(novelist);https://en.wikipedia.org/wiki/Mark_Shepherd_(novelist)
Mark_Sheridan;https://en.wikipedia.org/wiki/Mark_Sheridan
Shi_Chaoyi;https://en.wikipedia.org/wiki/Shi_Chaoyi
Shi_Pu;https://en.wikipedia.org/wiki/Shi_Pu
Shibata_Katsuie;https://en.wikipedia.org/wiki/Shibata_Katsuie
Shimizu_Muneharu;https://en.wikipedia.org/wiki/Shimizu_Muneharu
Tanaka_Shinbei;https://en.wikipedia.org/wiki/Tanaka_Shinbei
Shinoda_Gisaburō;https://en.wikipedia.org/wiki/Shinoda_Gisaburō
Harold_Shipman;https://en.wikipedia.org/wiki/Harold_Shipman
Herbert_Silberer;https://en.wikipedia.org/wiki/Herbert_Silberer
Gaius_Silius;https://en.wikipedia.org/wiki/Gaius_Silius
José_Asunción_Silva;https://en.wikipedia.org/wiki/José_Asunción_Silva
Thomas_Simpson_(explorer);https://en.wikipedia.org/wiki/Thomas_Simpson_(explorer)
Miles_Sindercombe;https://en.wikipedia.org/wiki/Miles_Sindercombe
Ronnie_Singer;https://en.wikipedia.org/wiki/Ronnie_Singer
Sir_Galba;https://en.wikipedia.org/wiki/Sir_Galba
Iosif_Sîrbu;https://en.wikipedia.org/wiki/Iosif_Sîrbu
Pon_Sivakumaran;https://en.wikipedia.org/wiki/Pon_Sivakumaran
Per_Sivle;https://en.wikipedia.org/wiki/Per_Sivle
Ryszard_Siwiec;https://en.wikipedia.org/wiki/Ryszard_Siwiec
Ty_Smalley;https://en.wikipedia.org/wiki/Ty_Smalley
Edward_J._Smejkal;https://en.wikipedia.org/wiki/Edward_J._Smejkal
Smiley_Culture;https://en.wikipedia.org/wiki/Smiley_Culture
Merriman_Smith;https://en.wikipedia.org/wiki/Merriman_Smith
Pete_Smith_(film_producer);https://en.wikipedia.org/wiki/Pete_Smith_(film_producer)
Ray_Smith_(rockabilly_singer);https://en.wikipedia.org/wiki/Ray_Smith_(rockabilly_singer)
Roland_J._Smith_Jr.;https://en.wikipedia.org/wiki/Roland_J._Smith_Jr.
Michael_James_Snyder;https://en.wikipedia.org/wiki/Michael_James_Snyder
Mitch_Snyder;https://en.wikipedia.org/wiki/Mitch_Snyder
Robert_Soblen;https://en.wikipedia.org/wiki/Robert_Soblen
Luka_Sorkočević;https://en.wikipedia.org/wiki/Luka_Sorkočević
Peu_Sousa;https://en.wikipedia.org/wiki/Peu_Sousa
Suicide_of_Bill_Sparkman;https://en.wikipedia.org/wiki/Suicide_of_Bill_Sparkman
Gary_Speed;https://en.wikipedia.org/wiki/Gary_Speed
Mark_Speight;https://en.wikipedia.org/wiki/Mark_Speight
George_Spence_(MP);https://en.wikipedia.org/wiki/George_Spence_(MP)
Bernard_Spilsbury;https://en.wikipedia.org/wiki/Bernard_Spilsbury
Oscar_Spirescu;https://en.wikipedia.org/wiki/Oscar_Spirescu
Sporus;https://en.wikipedia.org/wiki/Sporus
Jakob_Sprenger;https://en.wikipedia.org/wiki/Jakob_Sprenger
Randy_Stair;https://en.wikipedia.org/wiki/Randy_Stair
Stalking_Cat;https://en.wikipedia.org/wiki/Stalking_Cat
William_H._Stead;https://en.wikipedia.org/wiki/William_H._Stead
Capital_Steez;https://en.wikipedia.org/wiki/Capital_Steez
Doug_Stegmeyer;https://en.wikipedia.org/wiki/Doug_Stegmeyer
Robert_Stein_(explorer);https://en.wikipedia.org/wiki/Robert_Stein_(explorer)
Wilhelm_Stekel;https://en.wikipedia.org/wiki/Wilhelm_Stekel
Alfred_Stelzner;https://en.wikipedia.org/wiki/Alfred_Stelzner
George_Sterling;https://en.wikipedia.org/wiki/George_Sterling
Jon_Paul_Steuer;https://en.wikipedia.org/wiki/Jon_Paul_Steuer
Avram_Steuerman-Rodion;https://en.wikipedia.org/wiki/Avram_Steuerman-Rodion
Steve_Stevaert;https://en.wikipedia.org/wiki/Steve_Stevaert
Lyle_Stevik;https://en.wikipedia.org/wiki/Lyle_Stevik
Gary_Stewart_(singer);https://en.wikipedia.org/wiki/Gary_Stewart_(singer)
McCants_Stewart;https://en.wikipedia.org/wiki/McCants_Stewart
Adalbert_Stifter;https://en.wikipedia.org/wiki/Adalbert_Stifter
Pringle_Stokes;https://en.wikipedia.org/wiki/Pringle_Stokes
Amasa_Stone;https://en.wikipedia.org/wiki/Amasa_Stone
Jimmy_Strain;https://en.wikipedia.org/wiki/Jimmy_Strain
Otto_Strandman;https://en.wikipedia.org/wiki/Otto_Strandman
Mel_Street;https://en.wikipedia.org/wiki/Mel_Street
Michael_Strunge;https://en.wikipedia.org/wiki/Michael_Strunge
Charles_Stuart_(murderer);https://en.wikipedia.org/wiki/Charles_Stuart_(murderer)
Roberto_Succo;https://en.wikipedia.org/wiki/Roberto_Succo
John_Suckling_(poet);https://en.wikipedia.org/wiki/John_Suckling_(poet)
Suicide_of_Chen_Gang;https://en.wikipedia.org/wiki/Suicide_of_Chen_Gang
Suicide_of_Kurt_Cobain;https://en.wikipedia.org/wiki/Suicide_of_Kurt_Cobain
Suicide_of_Tom_Pappas;https://en.wikipedia.org/wiki/Suicide_of_Tom_Pappas
Roy_Sullivan;https://en.wikipedia.org/wiki/Roy_Sullivan
Yankee_Sullivan;https://en.wikipedia.org/wiki/Yankee_Sullivan
Gaius_Sulpicius_Galba_(consul_AD_22);https://en.wikipedia.org/wiki/Gaius_Sulpicius_Galba_(consul_AD_22)
Satam_al-Suqami;https://en.wikipedia.org/wiki/Satam_al-Suqami
Screaming_Lord_Sutch;https://en.wikipedia.org/wiki/Screaming_Lord_Sutch
Adam_Svoboda;https://en.wikipedia.org/wiki/Adam_Svoboda
Karel_Svoboda_(composer);https://en.wikipedia.org/wiki/Karel_Svoboda_(composer)
Aaron_Swartz;https://en.wikipedia.org/wiki/Aaron_Swartz
Larry_Sweeney;https://en.wikipedia.org/wiki/Larry_Sweeney
Ossian_Sweet;https://en.wikipedia.org/wiki/Ossian_Sweet
Taiji_(musician);https://en.wikipedia.org/wiki/Taiji_(musician)
Vlado_Taneski;https://en.wikipedia.org/wiki/Vlado_Taneski
Shehzad_Tanweer;https://en.wikipedia.org/wiki/Shehzad_Tanweer
Victor_Tausk;https://en.wikipedia.org/wiki/Victor_Tausk
Arthur_Teele;https://en.wikipedia.org/wiki/Arthur_Teele
Géza_Teleki;https://en.wikipedia.org/wiki/Géza_Teleki
Seth_J._Teller;https://en.wikipedia.org/wiki/Seth_J._Teller
Louis_Tellier_(golfer);https://en.wikipedia.org/wiki/Louis_Tellier_(golfer)
Cliff_Temple;https://en.wikipedia.org/wiki/Cliff_Temple
Thamir_bin_Abdulaziz_Al_Saud;https://en.wikipedia.org/wiki/Thamir_bin_Abdulaziz_Al_Saud
Jack_Thayer;https://en.wikipedia.org/wiki/Jack_Thayer
Samuel_J._F._Thayer;https://en.wikipedia.org/wiki/Samuel_J._F._Thayer
Jason_Thirsk;https://en.wikipedia.org/wiki/Jason_Thirsk
Thlocklo_Tustenuggee;https://en.wikipedia.org/wiki/Thlocklo_Tustenuggee
Arthur_Goring_Thomas;https://en.wikipedia.org/wiki/Arthur_Goring_Thomas
Dan_Thomas_(baseball);https://en.wikipedia.org/wiki/Dan_Thomas_(baseball)
Harold_Thomas_(boxer);https://en.wikipedia.org/wiki/Harold_Thomas_(boxer)
Jesse_B._Thomas;https://en.wikipedia.org/wiki/Jesse_B._Thomas
Nicky_Thomas;https://en.wikipedia.org/wiki/Nicky_Thomas
Hunter_S._Thompson;https://en.wikipedia.org/wiki/Hunter_S._Thompson
Ric_Throssell;https://en.wikipedia.org/wiki/Ric_Throssell
Tian_Bu;https://en.wikipedia.org/wiki/Tian_Bu
Richard_Tickell;https://en.wikipedia.org/wiki/Richard_Tickell
Charlie_Tidwell;https://en.wikipedia.org/wiki/Charlie_Tidwell
Georg_Tintner;https://en.wikipedia.org/wiki/Georg_Tintner
Ernst_Toller;https://en.wikipedia.org/wiki/Ernst_Toller
Salvatore_Toma;https://en.wikipedia.org/wiki/Salvatore_Toma
Wolfe_Tone;https://en.wikipedia.org/wiki/Wolfe_Tone
Carlo_Tonon;https://en.wikipedia.org/wiki/Carlo_Tonon
John_Kennedy_Toole;https://en.wikipedia.org/wiki/John_Kennedy_Toole
Enrique_Tornú;https://en.wikipedia.org/wiki/Enrique_Tornú
Lisandro_de_la_Torre;https://en.wikipedia.org/wiki/Lisandro_de_la_Torre
John_Toye;https://en.wikipedia.org/wiki/John_Toye
Nick_Traina;https://en.wikipedia.org/wiki/Nick_Traina
Georg_Trakl;https://en.wikipedia.org/wiki/Georg_Trakl
Maury_Travis;https://en.wikipedia.org/wiki/Maury_Travis
Dick_Trickle;https://en.wikipedia.org/wiki/Dick_Trickle
Felipe_Trigo;https://en.wikipedia.org/wiki/Felipe_Trigo
Sunil_Tripathi;https://en.wikipedia.org/wiki/Sunil_Tripathi
Metod_Trobec;https://en.wikipedia.org/wiki/Metod_Trobec
James_Truitt;https://en.wikipedia.org/wiki/James_Truitt
Yordan_Tsitsonkov;https://en.wikipedia.org/wiki/Yordan_Tsitsonkov
Kurt_Tucholsky;https://en.wikipedia.org/wiki/Kurt_Tucholsky
William_Tucker_(musician);https://en.wikipedia.org/wiki/William_Tucker_(musician)
Alan_Turing;https://en.wikipedia.org/wiki/Alan_Turing
Melvin_Turpin;https://en.wikipedia.org/wiki/Melvin_Turpin
Najai_Turpin;https://en.wikipedia.org/wiki/Najai_Turpin
Randolph_Turpin;https://en.wikipedia.org/wiki/Randolph_Turpin
Uesugi_Kagetora;https://en.wikipedia.org/wiki/Uesugi_Kagetora
Tor_Ulven;https://en.wikipedia.org/wiki/Tor_Ulven
Jack_Unterweger;https://en.wikipedia.org/wiki/Jack_Unterweger
Bharat_Raj_Upreti;https://en.wikipedia.org/wiki/Bharat_Raj_Upreti
Anthony_Upton_(judge);https://en.wikipedia.org/wiki/Anthony_Upton_(judge)
Allen_Upward;https://en.wikipedia.org/wiki/Allen_Upward
Andrew_Urdiales;https://en.wikipedia.org/wiki/Andrew_Urdiales
Urmuz;https://en.wikipedia.org/wiki/Urmuz
Mitsuru_Ushijima;https://en.wikipedia.org/wiki/Mitsuru_Ushijima
Milutin_Uskoković;https://en.wikipedia.org/wiki/Milutin_Uskoković
Tarmo_Uusivirta;https://en.wikipedia.org/wiki/Tarmo_Uusivirta
Jacques_Vaché;https://en.wikipedia.org/wiki/Jacques_Vaché
William_Vahey;https://en.wikipedia.org/wiki/William_Vahey
Dimitris_Vakrinos;https://en.wikipedia.org/wiki/Dimitris_Vakrinos
Valentinian_II;https://en.wikipedia.org/wiki/Valentinian_II
Decimus_Valerius_Asiaticus_(suffect_consul_35);https://en.wikipedia.org/wiki/Decimus_Valerius_Asiaticus_(suffect_consul_35)
Edwin_Valero;https://en.wikipedia.org/wiki/Edwin_Valero
W._S._Van_Dyke;https://en.wikipedia.org/wiki/W._S._Van_Dyke
George_Washington_Vanderbilt_III;https://en.wikipedia.org/wiki/George_Washington_Vanderbilt_III
Johannes_Vares;https://en.wikipedia.org/wiki/Johannes_Vares
François_Vatel;https://en.wikipedia.org/wiki/François_Vatel
Horace_Worth_Vaughan;https://en.wikipedia.org/wiki/Horace_Worth_Vaughan
Armando_Vega_Gil;https://en.wikipedia.org/wiki/Armando_Vega_Gil
Suicide_of_Rohith_Vemula;https://en.wikipedia.org/wiki/Suicide_of_Rohith_Vemula
Dominique_Venner;https://en.wikipedia.org/wiki/Dominique_Venner
Guido_da_Verona;https://en.wikipedia.org/wiki/Guido_da_Verona
Titus_Vettius;https://en.wikipedia.org/wiki/Titus_Vettius
Vibulenus_Agrippa;https://en.wikipedia.org/wiki/Vibulenus_Agrippa
Vicente_Nicolau_de_Mesquita;https://en.wikipedia.org/wiki/Vicente_Nicolau_de_Mesquita
Viktor_Vida;https://en.wikipedia.org/wiki/Viktor_Vida
Joseph_Vilas;https://en.wikipedia.org/wiki/Joseph_Vilas
Villano_II;https://en.wikipedia.org/wiki/Villano_II
Hervé_Villechaize;https://en.wikipedia.org/wiki/Hervé_Villechaize
Pierre-Charles_Villeneuve;https://en.wikipedia.org/wiki/Pierre-Charles_Villeneuve
Benoît_Violier;https://en.wikipedia.org/wiki/Benoît_Violier
Viro_the_Virus;https://en.wikipedia.org/wiki/Viro_the_Virus
Ned_Vizzini;https://en.wikipedia.org/wiki/Ned_Vizzini
Chris_Von_Erich;https://en.wikipedia.org/wiki/Chris_Von_Erich
Kerry_Von_Erich;https://en.wikipedia.org/wiki/Kerry_Von_Erich
Mike_Von_Erich;https://en.wikipedia.org/wiki/Mike_Von_Erich
Von_Sydow_murders;https://en.wikipedia.org/wiki/Von_Sydow_murders
Charles_H._Voorhis;https://en.wikipedia.org/wiki/Charles_H._Voorhis
Ilarie_Voronca;https://en.wikipedia.org/wiki/Ilarie_Voronca
Bulelani_Vukwana;https://en.wikipedia.org/wiki/Bulelani_Vukwana
Gustav_Wagner;https://en.wikipedia.org/wiki/Gustav_Wagner
Drew_Wahlroos;https://en.wikipedia.org/wiki/Drew_Wahlroos
Bruce_Waibel;https://en.wikipedia.org/wiki/Bruce_Waibel
David_Foster_Wallace;https://en.wikipedia.org/wiki/David_Foster_Wallace
Horace_Binney_Wallace;https://en.wikipedia.org/wiki/Horace_Binney_Wallace
Petri_Walli;https://en.wikipedia.org/wiki/Petri_Walli
George_Drought_Warburton;https://en.wikipedia.org/wiki/George_Drought_Warburton
Billy_Ward_(boxer);https://en.wikipedia.org/wiki/Billy_Ward_(boxer)
Jeff_Ward_(musician);https://en.wikipedia.org/wiki/Jeff_Ward_(musician)
Stephen_Ward;https://en.wikipedia.org/wiki/Stephen_Ward
Albert_Wass;https://en.wikipedia.org/wiki/Albert_Wass
Watanabe_Kazan;https://en.wikipedia.org/wiki/Watanabe_Kazan
Andre_Waters;https://en.wikipedia.org/wiki/Andre_Waters
Julius_Wayland;https://en.wikipedia.org/wiki/Julius_Wayland
Doodles_Weaver;https://en.wikipedia.org/wiki/Doodles_Weaver
Henry_Vassall_Webster;https://en.wikipedia.org/wiki/Henry_Vassall_Webster
Friedrich_Ludwig_Weidig;https://en.wikipedia.org/wiki/Friedrich_Ludwig_Weidig
Jaromír_Weinberger;https://en.wikipedia.org/wiki/Jaromír_Weinberger
Ernst_Weiner;https://en.wikipedia.org/wiki/Ernst_Weiner
Josef_Weinheber;https://en.wikipedia.org/wiki/Josef_Weinheber
Otto_Weininger;https://en.wikipedia.org/wiki/Otto_Weininger
Jeff_Weise;https://en.wikipedia.org/wiki/Jeff_Weise
Suicide_of_Kenneth_Weishuhn;https://en.wikipedia.org/wiki/Suicide_of_Kenneth_Weishuhn
Ernst_Weiss;https://en.wikipedia.org/wiki/Ernst_Weiss
Roland_Weisselberg;https://en.wikipedia.org/wiki/Roland_Weisselberg
Bob_Welch_(musician);https://en.wikipedia.org/wiki/Bob_Welch_(musician)
Horace_Wells;https://en.wikipedia.org/wiki/Horace_Wells
Vince_Welnick;https://en.wikipedia.org/wiki/Vince_Welnick
Atterdag_Wermelin;https://en.wikipedia.org/wiki/Atterdag_Wermelin
Fred_West;https://en.wikipedia.org/wiki/Fred_West
James_Whale;https://en.wikipedia.org/wiki/James_Whale
Samuel_Whitbread_(1764–1815);https://en.wikipedia.org/wiki/Samuel_Whitbread_(1764–1815)
Dan_White;https://en.wikipedia.org/wiki/Dan_White
Edward_Lucas_White;https://en.wikipedia.org/wiki/Edward_Lucas_White
Malcolm_Whitman;https://en.wikipedia.org/wiki/Malcolm_Whitman
Mike_Whitmarsh;https://en.wikipedia.org/wiki/Mike_Whitmarsh
Suicide_of_Kevin_Whitrick;https://en.wikipedia.org/wiki/Suicide_of_Kevin_Whitrick
Charles_W._Whittlesey;https://en.wikipedia.org/wiki/Charles_W._Whittlesey
Henry_Wickenburg;https://en.wikipedia.org/wiki/Henry_Wickenburg
Warren_Wiebe;https://en.wikipedia.org/wiki/Warren_Wiebe
Gustav_Wied;https://en.wikipedia.org/wiki/Gustav_Wied
Ralph_Wilcox;https://en.wikipedia.org/wiki/Ralph_Wilcox
Kevin_Wilkinson;https://en.wikipedia.org/wiki/Kevin_Wilkinson
Charles_Williams_(U.S._author);https://en.wikipedia.org/wiki/Charles_Williams_(U.S._author)
Paul_Williams_(The_Temptations_singer);https://en.wikipedia.org/wiki/Paul_Williams_(The_Temptations_singer)
Percy_Williams_(sprinter);https://en.wikipedia.org/wiki/Percy_Williams_(sprinter)
Robin_Williams;https://en.wikipedia.org/wiki/Robin_Williams
Rozz_Williams;https://en.wikipedia.org/wiki/Rozz_Williams
Tom_Wills;https://en.wikipedia.org/wiki/Tom_Wills
Clemens_Wilmenrod;https://en.wikipedia.org/wiki/Clemens_Wilmenrod
John_A._Wilson_(politician);https://en.wikipedia.org/wiki/John_A._Wilson_(politician)
John_Gilbert_Winant;https://en.wikipedia.org/wiki/John_Gilbert_Winant
Eduard_Wirths;https://en.wikipedia.org/wiki/Eduard_Wirths
Frank_Wisner;https://en.wikipedia.org/wiki/Frank_Wisner
Stanisław_Ignacy_Witkiewicz;https://en.wikipedia.org/wiki/Stanisław_Ignacy_Witkiewicz
Alfred_Witte;https://en.wikipedia.org/wiki/Alfred_Witte
Woolly_Wolstenholme;https://en.wikipedia.org/wiki/Woolly_Wolstenholme
Ricky_Womack;https://en.wikipedia.org/wiki/Ricky_Womack
Matthew_Wong;https://en.wikipedia.org/wiki/Matthew_Wong
Woo_Bum-kon;https://en.wikipedia.org/wiki/Woo_Bum-kon
William_Madison_Wood;https://en.wikipedia.org/wiki/William_Madison_Wood
Kyle_Woodring;https://en.wikipedia.org/wiki/Kyle_Woodring
J._F._C._Wright;https://en.wikipedia.org/wiki/J._F._C._Wright
Marcin_Wrona;https://en.wikipedia.org/wiki/Marcin_Wrona
Wu_Zixu;https://en.wikipedia.org/wiki/Wu_Zixu
Joseph_Wulf;https://en.wikipedia.org/wiki/Joseph_Wulf
Harris_Wulfson;https://en.wikipedia.org/wiki/Harris_Wulfson
Anatoly_Yakobson;https://en.wikipedia.org/wiki/Anatoly_Yakobson
Tojo_Yamamoto;https://en.wikipedia.org/wiki/Tojo_Yamamoto
Yao_Li;https://en.wikipedia.org/wiki/Yao_Li
